5.5380E+2  7.2104E-5  -2.0877E-4 4.0402E-4 4.7157E-5 -1.3154E-4 -4.6557E-5 5.2123E-5 5.4766E-5
5.5430E+2  1.0182E-4  -1.9353E-4 4.6869E-4 5.3650E-5 -1.4298E-4 -5.6439E-5 6.4887E-5 6.4254E-5
5.5480E+2  1.3374E-4  -1.8218E-4 5.2761E-4 6.2927E-5 -1.5415E-4 -6.8177E-5 7.2772E-5 8.0056E-5
5.5529E+2  1.5515E-4  -1.6602E-4 5.7241E-4 6.6257E-5 -1.5750E-4 -8.1207E-5 8.4926E-5 9.9159E-5
5.5579E+2  1.8289E-4  -1.4575E-4 6.0250E-4 6.5467E-5 -1.5479E-4 -8.5078E-5 1.0020E-4 1.0500E-4
5.5629E+2  1.9740E-4  -1.2129E-4 6.2078E-4 6.2163E-5 -1.5346E-4 -8.8250E-5 1.1421E-4 1.0894E-4
5.5679E+2  2.1405E-4  -1.0076E-4 6.2297E-4 6.2056E-5 -1.4332E-4 -9.0462E-5 1.1867E-4 1.2011E-4
5.5728E+2  2.1844E-4  -7.6905E-5 6.0735E-4 6.6017E-5 -1.2996E-4 -9.0387E-5 1.1521E-4 1.2550E-4
5.5778E+2  2.1766E-4  -3.7220E-5 5.8074E-4 6.4725E-5 -1.1156E-4 -8.6906E-5 1.1590E-4 1.2664E-4
5.5828E+2  2.1591E-4  -1.4356E-6 5.3592E-4 5.9511E-5 -8.9782E-5 -8.3600E-5 1.1761E-4 1.2296E-4
5.5878E+2  2.0535E-4   3.3090E-5 4.7166E-4 5.5083E-5 -7.0639E-5 -7.5303E-5 1.0956E-4 1.1491E-4
5.5927E+2  1.8551E-4   6.3511E-5 4.0286E-4 5.4089E-5 -5.2411E-5 -6.7120E-5 1.0060E-4 1.0244E-4
5.5977E+2  1.6131E-4   9.8521E-5 3.2654E-4 4.6549E-5 -2.6007E-5 -5.9865E-5 9.1027E-5 9.4391E-5
5.6027E+2  1.3337E-4   1.1978E-4 2.4176E-4 3.5867E-5 3.4522E-6 -5.3150E-5 8.1357E-5 8.4415E-5
5.6077E+2  1.0955E-4   1.3753E-4 1.5527E-4 2.3565E-5 2.7231E-5 -3.1521E-5 6.7548E-5 7.2360E-5
5.6126E+2  7.1865E-5   1.5533E-4 5.8451E-5 1.9899E-5 4.4337E-5 -2.1110E-5 5.0214E-5 5.4469E-5
5.6176E+2  4.1033E-5   1.6620E-4 -4.4702E-5 1.2096E-5 7.5577E-5 -1.0642E-5 3.0335E-5 3.0891E-5
5.6226E+2  8.9274E-6   1.8644E-4 -1.4527E-4 1.8634E-6 9.5797E-5 5.2845E-6 2.0262E-5 1.1268E-5
5.6276E+2 -2.7803E-5   1.9479E-4 -2.3754E-4 -1.0762E-5 1.1776E-4 2.5421E-5 5.5312E-6 -1.3640E-5
